,Review_ID,Rating,Location,Rating_Submit_Dt,Username,Review,Positive,Negative,Neutral,Compound
2515,R2516,5,USA,2017-09-21T00:00:00.000Z, lauraw2171,I LOVE this stuff!! I received it in a subscription box and couldn't wait to try. It made my hair the smoothest it's ever been without making it flat and it smells amazing. I can't wait to purchase the full size because it's seriously amazing,0.253,0.033,0.714,0.9248
2516,R2517,5,USA,2017-09-21T00:00:00.000Z, katieh21,I received this from boxycharm this month. I've had several other Briogeo products and I have the Don't Despair Repair leave in conditioner as well. I absolutely love their products! They leave your hair feeling super silky and smelling amazing. A must have for your haircare routine. [product:briogeo-dont-despair-repair-deep-conditioning-mask],0.361,0.0,0.639,0.9541
2517,R2518,5,USA,2017-09-21T00:00:00.000Z, amiem,"After a summer of beaches and chlorine filled pools my hair was a disaster!! But when I received this in my September Boxy Charm I knew (after only one use) that it would be THE product to bring my hair back to pre-summer condition. I could feel the difference almost immediately, smooth and silky and my scalp also felt hydrated and nourished.  Which for me was huge because I've been suffering from some serious dry scalp!! My dead ends wrecked also much smoother and no more fly sways.  I can't wait to continue using it, imagine the results after a whole month not just a week?? Definitely recommend!! :)",0.109,0.169,0.722,-0.8208
2518,R2519,5,USA,2017-09-21T00:00:00.000Z, brittanyp2,Buy this mask if you're a mask lover like me! I love that it's smooth but not too thick & does not leave a weird film on your hair like other products sometimes do. It smells amazing and immediately repairs the hair! Love this product!!!!,0.433,0.0,0.567,0.9755
2519,R2520,5,USA,2017-09-19T00:00:00.000Z, rachelu56ac,"I had been looking for a hair mask that can bring extra moisture to my dry and partly damaged hair.Luckily this product was included on my boxycharm and I get to try it. It makes my usually frizzy hair, soft and bouncy.  This mask is now included on my weekly routine.",0.0,0.053,0.947,-0.3832
2520,R2521,5,USA,2017-09-19T00:00:00.000Z, marissah6c3a,"I got a travel size of this in my Boxycharm, and while I've only used it once, it worked beautifully. I wash my hair every 3 days, and on the day I washed my hair, I put this in instead of conditioner and let it sit while I washed my body and my face. When I washed it out, my hair was so soft, detangled, and smooth! I will definitely look into purchasing the full size when I'm out of this one.",0.086,0.0,0.914,0.7712
2521,R2522,5,USA,2017-09-19T00:00:00.000Z, melissag2825,I received it this month in my boxycharm and I'm so glad that I gave it a try! I dye my hair every month and I'm always switching hair colors so you can only imagine how dry and damaged my hair is!! I'm so satisfied with how it leaves my hair! I've noticed that my hair isn't so frizzy and all over the place when I blow dry it now. It looks a lot healthier and shines. I leave it on for like an hour and then wash it off. I use it weekly.,0.116,0.043,0.842,0.8422
2522,R2523,5,USA,2017-09-19T00:00:00.000Z, victoriaf,I typically have oily hair and thought this would make it even more oily but it didn't! This keeps my hair so silky and so soft! Literally never have had such smooth/soft hair! This product is amazing! 10 out of 10,0.14,0.0,0.86,0.811
2523,R2524,5,USA,2017-09-19T00:00:00.000Z, sydneyyylauren,"I color my hair regularly so it gets dry and damaged, especially once the weather gets colder!! This made my hair feel super moisturized and soft!! I would definitely recommend this to anyone with dry or damaged hair!",0.218,0.123,0.659,0.6671
2524,R2525,4,USA,2017-09-19T00:00:00.000Z, jessdl97,"I was lucky enough to receive this in an Influenster VoxBox! Personally, I didn't think I would like this at first. I don't do too much to my hair because right now it's thin (I'm growing out a pixie and haven't gotten a cut in a while) so I feel like any products that are meant to be moisturizing will just be too heavy and make my hair look oily. But this surprisingly didn't! I made sure I only used it on the very ends of my hair and it moisturized them well and made my hair look healthier over all. It's not something I'll use too often until my hair is longer and thicker again, but I'll definitely use it once every week and a half or so. Great product!",0.162,0.04,0.798,0.9571
2525,R2526,5,USA,2017-09-19T00:00:00.000Z, blaireg,"I love this stuff! I had never tried Briogeo, but I got a full-size product in one of my subscription services. It made my hair feel silky, but not oily/greasy (a problem I struggle with), plus the smell is amazing. I will definitely keep buying this product.",0.272,0.055,0.673,0.9114
2526,R2527,5,USA,2017-09-19T00:00:00.000Z, maegnn,"This stuff smells really good, and my hair was so soft afterwards. It's a 5 minute deep condition vs the 20 minute ones I've tried. Love it",0.243,0.0,0.757,0.8122
2527,R2528,5,USA,2017-09-19T00:00:00.000Z, _ariannagabrielle,"This deep conditioning mask has solved all my hair problems. I recently dyed my hair blonde and noticed that it was becoming very dry at the tips of my hair. I received this product from Influenster at the perfect time!! After the first use, I noticed a dramatic change!! My hair is so soft and is getting its moisture back in. I highly recommend this product to anyone who has dyed their hair. This will make a difference & best of all, it's formulated WITHOUT sulfates, silicones, and parabens!",0.149,0.029,0.822,0.9054
2528,R2529,5,USA,2017-09-19T00:00:00.000Z, brandib97d4,"This is a great deep conditioner ! You only need a small amount because a little goes a long way. The smell is fresh and the product is super light, it has the consistency of conditioner. I love the fact that it is sulfate, parables, and all other fillers that are damaging to the hair free. After one use my hair was silky soft and I could barely tell I had split ends before I used it.",0.217,0.04,0.743,0.9412
2529,R2530,5,Canada,2017-09-15T00:00:00.000Z, jerib,"Finally found a product to repair my dry ,limp,damaged hair.Love the scent of it and love how silky my dry damaged hair feels from harsh chemicals in hair dye ,blow dryers and curling irons.Just 10 minutes made a huge difference in the appearance and feeling of my hair.",0.146,0.106,0.748,0.296
2530,R2531,5,USA,2017-09-15T00:00:00.000Z, elisar,I love masks and this one just might be my new favorite. It makes my hair feel so smooth and soft. I'll be using this often.,0.238,0.0,0.762,0.802
2531,R2532,5,USA,2017-09-15T00:00:00.000Z, shantir,"This  Briogeo hair mask is free of parabens, sulfates, and phthalates – and it is safe for color treated hair. There are two ways to use this mask – let it sit on your hair for 5-10 minutes after massaging it into your roots, then rinse out. Or for deeper hydration, cover your hair with a plastic shower cap and sit under a dryer, applying direct heat for 30 minutes, then rinse. I tried the 5-10 minute version, and I could definitely feel a difference in the softness of my hair after using it. Absolutely loved it.",0.132,0.0,0.868,0.92
2532,R2533,5,USA,2017-09-15T00:00:00.000Z, ladytsotsos_beauty,"I received the deluxe sample size in my September boxycharm. I used it twice and really enjoy this product. It's easy to use and apply and also is free of harsh sulfate and other chemicals. My hair is very brittle, and color-treated so the mask really helped to soften my hair and make it very healthy and shiny. I love the smell as well. I researched the hair mas before using it and found that there is actual evidence of the effectiveness of this hair mask which I really was happy to see. It's my first time ever using a hair mask and I am very satisfied with the results that I received. I will be purchasing a full size from the company in the future. I highly recommend this to anyone who has any damage to their hair. Update* after using the mask for a week, I am in shock at the way my hair has transformed! Its so soft, smooth, and full of life. This mask works!! I can't imagine going without out. This product works miracles.",0.155,0.045,0.799,0.9684
2533,R2534,5,USA,2017-09-15T00:00:00.000Z, oliviah8b5f,I love this hair mask! It gives my curls back the life they need! My hair is softer and easier to style after I use this product! I love it!,0.34,0.0,0.66,0.9241
2534,R2535,5,USA,2017-09-15T00:00:00.000Z, melissad2ab4,Since I been useing this my hair is repairing from damage. It's leaving my hair smooth. I don't have a concern of this..my results are amazing and useing this as a first timer because I never tried hair masks before but this one I was so impressed with it.,0.158,0.042,0.8,0.7774
2535,R2536,5,USA,2017-09-15T00:00:00.000Z, lizaec99e,I just love this product. I got this in my boxy charm box and it was the first time I tried it. My hair thanked me for it and still does.  Great product and will be buying the full size as it left my hair feeling alive again.,0.316,0.0,0.684,0.9517
2536,R2537,5,USA,2017-09-15T00:00:00.000Z, taylorg15,I love how soft this makes my hair! Ah!! I've added it to my pampering night and love to let it sit in my hair for 10 mins!,0.277,0.0,0.723,0.8902
2537,R2538,5,Dominican Republic,2017-09-15T00:00:00.000Z, faridehvr,[product:briogeo-dont-despair-repair-deep-conditioning-mask] I love it! I do keratin treatment on my hair and it keeps it on. No sulfates!!!!,0.249,0.102,0.649,0.6331
2538,R2539,5,Georgia,2017-09-15T00:00:00.000Z, matricaria,"I have straight,long hair. I already take good care of my hair,so I did not have much damage before using this hair mask,but my hair is frizzy. This product made my hair soft,hydrated,sleek and shiny. My hair loving this mask. Also I love the smell so much! ",0.311,0.0,0.689,0.9525
2539,R2540,5,USA,2017-09-12T00:00:00.000Z, ashleyn2cea,"This Deep Conditioning Repair is absolutely amazing! I am a naturally curly girl and the product glided through my hair strands like butter. The product made my detangling process so easy that I didn't even need a wide tooth comb. I could just use my fingers.  After rinsing the product out, my hair was left feeling very moisturized and soft. I prefer consistency in my hair regimen and after using this product, I definitely want to try the rest of the product line ASAP! For a young lady on the go, I was extremely satisfied with the results.",0.192,0.0,0.808,0.9553
